emission 2011 (tons);lat;lon
14.9639;53.7;66.5
0.160411;37.4;66.6
0.082277;37.5;66.6
4.12637;38.9;66.6
4.54181;39.0;66.6
0.098428;39.1;66.6
0.265096;39.2;66.6
0.0690011;39.3;66.6
3.84774;39.6;66.6
7.77049;39.7;66.6
2.26275;39.8;66.6
4.76987;39.9;66.6
0.559281;40.0;66.6
0.991975;40.2;66.6
2.81831;44.1;66.6
5.26084;52.9;66.6
0.0282431;37.3;66.7
0.375955;37.4;66.7
0.0500596;37.6;66.7
0.07306;37.7;66.7
3.46874;38.9;66.7
4.44144;39.0;66.7
1.66846;39.1;66.7
0.159311;39.2;66.7
0.160664;39.5;66.7
5.11073;39.6;66.7
4.22463;39.7;66.7
3.90364;39.8;66.7
1.22215;39.9;66.7
1.05286;40.0;66.7
0.131576;40.1;66.7
0.124557;40.3;66.7
414.036;44.1;66.7
17.0843;44.2;66.7
13.6151;47.8;66.7
7.851;53.0;66.7
13.5212;53.2;66.7
0.79977;37.4;66.8
0.127094;37.5;66.8
3.19333;38.9;66.8
19.3343;39.0;66.8
11.4395;39.1;66.8
0.528586;39.5;66.8
8.27438;39.6;66.8
4.69385;39.7;66.8
1.94801;39.8;66.8
6.6159;39.9;66.8
0.722398;40.0;66.8
0.0916632;40.1;66.8
60.1843;50.2;66.8
42.1069;53.2;66.8
2.52573;37.4;66.9
0.286659;37.5;66.9
1.2131;37.6;66.9
1.14283;38.9;66.9
5.43122;39.0;66.9
6.11074;39.1;66.9
0.345851;39.2;66.9
0.0255372;39.3;66.9
2.57215;39.5;66.9
33.2825;39.6;66.9
5.45447;39.7;66.9
1.55422;39.8;66.9
1.66042;39.9;66.9
0.0542031;40.0;66.9
108.807;50.2;66.9
37.4567;52.8;66.9
18.0841;54.3;66.9
4.82468;54.7;66.9
1.52251;37.4;67.0
1.74202;37.5;67.0
6.10803;37.6;67.0
1.0302;37.7;67.0
0.0437176;37.8;67.0
0.0821079;38.0;67.0
0.0485375;38.2;67.0
0.285729;38.9;67.0
2.25421;39.0;67.0
0.497214;39.1;67.0
0.654749;39.2;67.0
0.0795711;39.3;67.0
1.60258;39.4;67.0
5.84387;39.5;67.0
16.0376;39.6;67.0
3.79903;39.7;67.0
0.667349;39.8;67.0
15.3665;48.0;67.0
3.81814;48.6;67.0
1.57992;37.3;67.1
7.45635;37.4;67.1
1.25394;37.5;67.1
0.203621;37.6;67.1
0.213345;37.7;67.1
0.125149;38.1;67.1
1.27415;38.2;67.1
0.802391;39.0;67.1
0.231779;39.1;67.1
0.101641;39.3;67.1
1.58965;39.4;67.1
5.01958;39.5;67.1
2.23746;39.6;67.1
2.74347;39.7;67.1
0.136734;39.8;67.1
0.52774;40.4;67.1
0.0531038;40.5;67.1
4.49587;51.3;67.1
41.2144;54.6;67.1
0.0741593;37.1;67.2
15.0958;37.2;67.2
0.995104;37.3;67.2
1.72469;37.4;67.2
0.116186;37.5;67.2
1.38459;37.6;67.2
0.211062;37.7;67.2
0.727217;38.1;67.2
2.4481;38.2;67.2
0.166076;38.9;67.2
0.100796;39.0;67.2
0.718085;39.3;67.2
9.21926;39.4;67.2
2.07485;39.5;67.2
0.197448;39.6;67.2
3.39543;39.7;67.2
0.155252;39.8;67.2
0.0942846;39.9;67.2
0.0465081;40.0;67.2
137.755;43.8;67.2
188.847;43.9;67.2
3.335;51.9;67.2
7.0659;52.5;67.2
29830.0;24.8;67.3
8.90393;37.2;67.3
0.904202;37.3;67.3
1.79014;37.4;67.3
0.143329;37.5;67.3
0.111112;37.6;67.3
0.433794;37.7;67.3
0.285644;37.8;67.3
0.064604;39.0;67.3
1.10512;39.3;67.3
0.734405;39.4;67.3
1.4563;39.5;67.3
0.476327;39.6;67.3
1.23593;39.7;67.3
0.301711;40.2;67.3
2.76463;43.5;67.3
19.6208;43.6;67.3
36.6246;51.9;67.3
3.60341;53.8;67.3
0.388892;37.2;67.4
0.480217;37.3;67.4
2.82465;37.4;67.4
5.81605;37.5;67.4
0.789877;37.6;67.4
0.463305;37.7;67.4
0.33748;39.0;67.4
7.56208;39.2;67.4
10.031571;39.4;67.4
43.315551;39.5;67.4
0.741085;39.6;67.4
1.44708;39.7;67.4
0.0618135;39.8;67.4
0.536534;39.9;67.4
0.0687474;40.3;67.4
9.67619;43.4;67.4
10.9511;43.5;67.4
15.9234;43.8;67.4
5.89832;44.0;67.4
3.37526;45.1;67.4
192.631;47.8;67.4
30.9074;47.9;67.4
5.91174;51.6;67.4
72.0212;53.8;67.4
0.609933;37.5;67.5
0.625492;37.6;67.5
2.79547;37.7;67.5
2.41529;37.8;67.5
0.178422;38.0;67.5
0.0740747;38.5;67.5
78.6582;39.4;67.5
47.1186;39.5;67.5
0.111028;39.6;67.5
2.08686;39.7;67.5
0.826322;39.8;67.5
3.58797;39.9;67.5
2.74525;40.0;67.5
138.996;47.8;67.5
130.025;47.9;67.5
10.9243;51.5;67.5
7.73022;52.6;67.5
0.0571627;37.6;67.6
0.561733;37.7;67.6
2.38477;37.8;67.6
1.03248;37.9;67.6
0.860738;38.0;67.6
1.18071;38.1;67.6
0.308391;38.2;67.6
0.771781;38.3;67.6
29.5939;39.2;67.6
93.8524;39.4;67.6
53.1515;39.5;67.6
2.79277;39.7;67.6
0.4124;39.8;67.6
1.62829;39.9;67.6
1.60351;40.0;67.6
0.110774;40.2;67.6
0.0721298;40.4;67.6
62.4121;47.7;67.6
86.616;47.8;67.6
0.175124;37.2;67.7
2.91944;37.9;67.7
3.3408;38.0;67.7
3.96951;38.1;67.7
0.875451;38.2;67.7
0.416966;38.3;67.7
0.0783873;38.5;67.7
2.61401;39.2;67.7
19.4109;39.3;67.7
123.562;39.4;67.7
38.3388;39.5;67.7
1.16067;39.7;67.7
0.0763578;39.8;67.7
0.340608;40.0;67.7
3.63795;40.1;67.7
0.339425;40.2;67.7
0.17597;40.3;67.7
0.422716;40.4;67.7
0.297144;40.5;67.7
0.0713688;40.6;67.7
6.91828;43.1;67.7
6.60289;43.6;67.7
280.502;47.7;67.7
51.7294;47.8;67.7
0.62583;37.9;67.8
2.43102;38.0;67.8
4.27283;38.1;67.8
9.98715;38.2;67.8
5.75043;38.3;67.8
1.7323;38.4;67.8
0.194235;38.5;67.8
1.82666;39.2;67.8
4.11523;39.3;67.8
68.902;39.4;67.8
76.1877;39.5;67.8
0.0706923;39.7;67.8
4.61529;40.0;67.8
27.9635;40.1;67.8
0.550656;40.2;67.8
1.35161;40.3;67.8
0.641643;40.4;67.8
0.453412;40.5;67.8
0.245478;40.6;67.8
0.226029;40.7;67.8
3.64367;52.8;67.8
20.1527;37.2;67.9
20.3732;37.3;67.9
3.22233;38.1;67.9
10.4598;38.2;67.9
8.30609;38.3;67.9
8.65363;38.4;67.9
0.245224;38.5;67.9
85.1705;39.4;67.9
0.0954684;39.6;67.9
0.244379;39.7;67.9
0.156267;39.9;67.9
0.290633;40.0;67.9
2.11798;40.1;67.9
1.38188;40.2;67.9
2.67489;40.3;67.9
0.787171;40.4;67.9
0.563763;40.5;67.9
0.310336;40.6;67.9
0.222309;40.7;67.9
3.89866;40.8;67.9
283.428;41.2;67.9
44.6299;41.3;67.9
11.743;41.6;67.9
12.4609;41.7;67.9
11.025;41.8;67.9
8.15967;41.9;67.9
4.36167;43.6;67.9
2.18083;52.7;67.9
6.52627;36.9;68.0
3.82828;37.0;68.0
3.14591;37.1;68.0
56.0735;37.2;68.0
1.20377;37.3;68.0
0.498144;38.2;68.0
7.674;38.3;68.0
4.73951;38.4;68.0
1.34163;38.5;68.0
22.6372;39.3;68.0
50.506;39.4;68.0
0.389907;39.7;68.0
0.249537;39.9;68.0
0.142991;40.0;68.0
0.61044;40.1;68.0
0.369105;40.3;68.0
0.712166;40.4;68.0
1.5729;40.5;68.0
0.156352;40.6;68.0
0.374263;40.7;68.0
6.83775;40.9;68.0
34.8397;41.2;68.0
5.73727;41.3;68.0
38.4833;41.4;68.0
12.0986;42.0;68.0
7.24037;42.8;68.0
24.0429;43.3;68.0
4.65021;45.6;68.0
1.81848;52.7;68.0
3.35513;53.0;68.0
22.6069;53.2;68.0
8.12612;53.3;68.0
1.9594;54.8;68.0
35.8997;37.0;68.1
20.8176;37.1;68.1
191.316;37.2;68.1
163.937;37.3;68.1
200.057;37.4;68.1
18.9944;37.5;68.1
0.813384;38.3;68.1
312.48942;38.4;68.1
93.4744;38.5;68.1
2.35506;38.6;68.1
5.60245;39.3;68.1
10.1166;39.4;68.1
0.355322;39.9;68.1
2.36921;40.0;68.1
0.754023;40.1;68.1
1.12981;40.3;68.1
0.216051;40.4;68.1
0.417135;40.5;68.1
2.40362;40.6;68.1
26.8491;40.7;68.1
62.6537;40.8;68.1
34.1418;40.9;68.1
22.6471;41.0;68.1
3.84498;42.0;68.1
17.7486;42.6;68.1
53.6888;43.2;68.1
7.15314;43.3;68.1
5.11993;52.4;68.1
3.90537;52.7;68.1
6.18686;52.9;68.1
42.5229;53.2;68.1
3.40881;53.3;68.1
1.60375;54.6;68.1
2.26136;54.8;68.1
93.0755;37.1;68.2
69.3745;37.2;68.2
16.181;37.3;68.2
24.8138;37.4;68.2
136.828;38.4;68.2
6055.41;38.5;68.2
21.4755;38.6;68.2
48.8823;39.4;68.2
0.0296806;39.8;68.2
0.332068;40.0;68.2
0.284968;40.1;68.2
0.560465;40.2;68.2
0.342215;40.3;68.2
0.228143;40.4;68.2
0.395742;40.5;68.2
5.66456;40.6;68.2
85.3209;40.7;68.2
48.1193;40.8;68.2
138.251;40.9;68.2
54.588;41.0;68.2
5.67688;42.0;68.2
856.216;43.2;68.2
656.471;43.3;68.2
17.0843;43.4;68.2
5.63662;51.6;68.2
12.7629;52.9;68.2
3.63025;54.3;68.2
3.87853;54.6;68.2
8.89533;37.2;68.3
4.38817;38.4;68.3
281.963;38.5;68.3
7.26113;38.6;68.3
13.5669;39.4;68.3
0.0332321;39.8;68.3
1.29402;39.9;68.3
0.256809;40.1;68.3
0.0560634;40.2;68.3
0.432356;40.3;68.3
0.166414;40.4;68.3
0.825307;40.5;68.3
31.8133;40.6;68.3
528.601;40.7;68.3
253.144;40.8;68.3
112.021;40.9;68.3
112.424;42.7;68.3
45.4553;43.2;68.3
46.6631;43.3;68.3
5.15348;43.4;68.3
29.8741;43.5;68.3
58.6678;51.7;68.3
170.702;51.8;68.3
4.36838;52.3;68.3
9.6829;52.9;68.3
2.57674;54.2;68.3
3.32829;54.3;68.3
2.56852;37.2;68.4
2.59301;37.3;68.4
11.3729;37.4;68.4
28.4916;37.5;68.4
93.3205;38.5;68.4
11.6703;39.1;68.4
4.04874;39.2;68.4
9.79816;39.4;68.4
1.3966;39.9;68.4
1.41156;40.1;68.4
0.0839683;40.2;68.4
0.303825;40.3;68.4
0.307545;40.4;68.4
0.951048;40.5;68.4
39.7046;40.6;68.4
58.7617;40.7;68.4
94.9434;40.8;68.4
60.3454;40.9;68.4
30.8135;42.8;68.4
82.4288;43.5;68.4
3.93221;45.5;68.4
6.75052;53.9;68.4
15.5342;54.0;68.4
35.1081;54.3;68.4
4.56969;54.8;68.4
4.44416;37.2;68.5
9.84365;37.3;68.5
52.1227;37.4;68.5
42.6675;37.5;68.5
21.9059;37.6;68.5
2.61401;37.7;68.5
9.26626;38.3;68.5
84.8415;38.4;68.5
448.955;38.5;68.5
54.1523;38.6;68.5
1.0568;38.7;68.5
4.72761;39.1;68.5
6.06436;39.2;68.5
28.5231;39.3;68.5
6.52977;39.4;68.5
0.15855;40.0;68.5
10.071767;40.1;68.5
0.117623;40.2;68.5
0.301034;40.3;68.5
0.145274;40.4;68.5
0.584395;40.5;68.5
111.699;40.6;68.5
7.28991;40.7;68.5
139.449;40.8;68.5
0.353377;40.9;68.5
84.2003;43.1;68.5
4.19391;43.2;68.5
229.404;43.5;68.5
4.66363;53.8;68.5
46.5625;54.9;68.5
2.74698;37.2;68.6
202.16;37.3;68.6
170.624;37.4;68.6
221.949;37.5;68.6
235.25;37.6;68.6
222.625;37.7;68.6
131.645;37.8;68.6
63.3661;37.9;68.6
47.6855;38.0;68.6
21.7134;38.1;68.6
128.307;38.4;68.6
276.647;38.5;68.6
5.95588;38.6;68.6
5.12304;38.7;68.6
5.94888;39.2;68.6
33.9716;39.3;68.6
0.0439713;40.0;68.6
26.676974;40.1;68.6
0.154069;40.2;68.6
0.305178;40.3;68.6
0.449945;40.4;68.6
2.63222;40.5;68.6
0.288435;40.6;68.6
2.97736;40.7;68.6
6.08131;40.8;68.6
5.90726;40.9;68.6
27.2571;41.0;68.6
13.0783;41.2;68.6
24.8011;42.5;68.6
3.86511;42.8;68.6
96.111;43.3;68.6
3.39539;52.4;68.6
5.04611;53.8;68.6
12.8971;54.5;68.6
123.53;37.3;68.7
5.3155;37.4;68.7
21.6119;37.5;68.7
72.7443;37.6;68.7
229.312;37.7;68.7
318.755;37.8;68.7
208.039;37.9;68.7
17.4547;38.0;68.7
20.6496;38.3;68.7
426.682;38.4;68.7
2721.72;38.5;68.7
158.944;38.6;68.7
6.23933;38.7;68.7
15.3236;39.3;68.7
2.89746;39.6;68.7
6.32681;39.7;68.7
3.4675667;39.8;68.7
0.111281;39.9;68.7
38.9862;40.1;68.7
0.457555;40.2;68.7
0.23161;40.3;68.7
5.44762;40.4;68.7
4.90187;40.5;68.7
1.02081;40.6;68.7
1.06546;40.7;68.7
0.323443;40.8;68.7
3.35264;40.9;68.7
14.2996;41.0;68.7
23.1772;41.1;68.7
2.34188;41.3;68.7
112.94;42.4;68.7
4.39522;42.5;68.7
17.3326;42.7;68.7
3.58328;42.8;68.7
7.44839;43.8;68.7
26.2371;52.5;68.7
3.83827;54.5;68.7
7.91139;54.6;68.7
9.23332;55.2;68.7
60.8676;37.5;68.8
201.405;37.6;68.8
391.947;37.7;68.8
270.744;37.8;68.8
242.662;37.9;68.8
66.9459;38.0;68.8
32.9113;38.1;68.8
26.1156;38.2;68.8
95.854;38.4;68.8
972.929;38.5;68.8
28.8031;38.6;68.8
3.43635;38.7;68.8
2.38305;39.1;68.8
2.17659;39.3;68.8
55.4786;39.7;68.8
47.1829873;39.8;68.8
0.0664643;39.9;68.8
85.3796557;40.1;68.8
6.17822;40.2;68.8
0.640628;40.3;68.8
2.33048;40.4;68.8
0.154322;40.5;68.8
0.154153;40.6;68.8
1.71463;40.7;68.8
1.17446;40.9;68.8
0.509644;41.0;68.8
4.53613;41.1;68.8
15.5074;41.3;68.8
211.38;42.4;68.8
20.3254;42.8;68.8
21.0702;42.9;68.8
5.46886;44.0;68.8
11.6087;51.7;68.8
12.2596;53.2;68.8
3.50275;54.6;68.8
3.55644;54.8;68.8
17.3997;54.9;68.8
15.7575;37.3;68.9
17.6017;37.6;68.9
50.268;37.7;68.9
189.265;37.8;68.9
2.49153;37.9;68.9
54.9747;38.0;68.9
57.8651;38.1;68.9
57.1023;38.2;68.9
55.3246;38.3;68.9
39.8855;38.4;68.9
243.687;38.5;68.9
38.2688;38.6;68.9
7.21214;39.3;68.9
4.19221;39.7;68.9
55.1041;39.8;68.9
142.619;39.9;68.9
6.75023;40.0;68.9
28.039094100000003;40.1;68.9
3.957868;40.2;68.9
0.470746;40.3;68.9
0.515732;40.4;68.9
0.0537803;40.5;68.9
0.368682;40.6;68.9
0.209371;40.7;68.9
0.775163;40.8;68.9
0.0329785;40.9;68.9
1.29817;41.0;68.9
0.6594;41.1;68.9
260.049;41.3;68.9
3.89195;42.0;68.9
35.9401;42.4;68.9
14.8699;42.7;68.9
50.4477;42.8;68.9
54.5745;42.9;68.9
10.8169;43.5;68.9
23.1638;45.2;68.9
4.053;51.1;68.9
8.05902;52.6;68.9
2.32175;52.7;68.9
9.18634;54.7;68.9
74.0706;37.2;69.0
48.9383;37.3;69.0
14.3298;37.6;69.0
4.98306;37.9;69.0
47.2761;38.0;69.0
39.6755;38.1;69.0
162.338;38.2;69.0
179.957;38.3;69.0
19.5368;38.4;69.0
543.574;38.5;69.0
75.8202;38.6;69.0
3.89827;39.4;69.0
8.75885;39.5;69.0
33.2158;39.7;69.0
39.819;39.8;69.0
381.054;39.9;69.0
146.65;40.0;69.0
20.4572;40.1;69.0
3.35526;40.2;69.0
1.82582;40.3;69.0
1.20075;40.4;69.0
1.77263;40.5;69.0
0.246155;40.6;69.0
0.0328093;40.7;69.0
1.95715;40.8;69.0
0.808649;40.9;69.0
1.64444;41.0;69.0
7.68111;41.1;69.0
1.44386;41.2;69.0
163.92;41.3;69.0
16.5743;41.4;69.0
36.7185;42.4;69.0
4.70389;42.5;69.0
9.62251;43.2;69.0
4.16036;52.3;69.0
3.75774;53.1;69.0
7.55575;53.3;69.0
5.4286;53.5;69.0
42.4357;54.7;69.0
40.4025;54.8;69.0
27.304;54.9;69.0
6.25396;55.0;69.0
40.9038;37.1;69.1
134.161;37.2;69.1
5.8684;37.3;69.1
36.2112;38.3;69.1
43.9762;38.4;69.1
69.6544;38.5;69.1
118.187;38.6;69.1
39.5951;39.6;69.1
123.446;39.7;69.1
32.5124;39.8;69.1
163.615;39.9;69.1
28.5721;40.0;69.1
7.91201;40.1;69.1
1.55827;40.2;69.1
0.611962;40.3;69.1
0.0660415;40.4;69.1
0.0757659;40.7;69.1
0.674029;40.8;69.1
1.24287;40.9;69.1
0.415698;41.0;69.1
11.5527;41.1;69.1
12.1202;41.2;69.1
79.3976;41.3;69.1
629.017;41.4;69.1
10.0788;42.5;69.1
191.444;43.7;69.1
20.7347;51.7;69.1
7.133;52.7;69.1
18.6948;52.8;69.1
64.2373;52.9;69.1
12.6488;53.1;69.1
74.4235;54.7;69.1
958.762;54.8;69.1
107.981;54.9;69.1
7.32089;55.1;69.1
8.84284;37.1;69.2
29.9439;38.0;69.2
4.59464;38.1;69.2
59.9997;38.2;69.2
52.6021;38.3;69.2
10.7535;38.4;69.2
100.988;38.5;69.2
2.00862;38.7;69.2
5.13353;39.4;69.2
29.139;39.6;69.2
12.7341;39.7;69.2
28.1277;39.8;69.2
13.455;40.0;69.2
86.2413;40.1;69.2
19.74352;40.2;69.2
2.64301;40.3;69.2
40.148142;40.4;69.2
3.1432770000000003;40.5;69.2
0.150348;40.7;69.2
1.90692;40.8;69.2
0.320398;40.9;69.2
0.85947;41.0;69.2
62.9955;41.1;69.2
85.2567;41.2;69.2
22.3307;41.3;69.2
170.838;41.4;69.2
53.8565;41.5;69.2
70.5114;42.3;69.2
13.9372;42.4;69.2
64.3916;42.5;69.2
77.0069;42.6;69.2
3.77788;42.7;69.2
7.67654;42.8;69.2
24.526;43.5;69.2
5.10651;53.2;69.2
83.3146;53.3;69.2
29.2232;53.4;69.2
4.76428;53.5;69.2
6.03923;53.8;69.2
125.247;54.8;69.2
23.8617;54.9;69.2
7.38799;55.0;69.2
30.6189;55.1;69.2
84.6001;37.4;69.3
133.871;37.5;69.3
43.8852;37.6;69.3
12.1462;37.9;69.3
133.734;38.0;69.3
156.148;38.1;69.3
39.2066;38.3;69.3
3.15291;38.4;69.3
151.836;38.5;69.3
3.34537;38.7;69.3
16.3629;39.4;69.3
22.9137;40.0;69.3
230.348;40.1;69.3
10.9325338;40.2;69.3
84.131388;40.3;69.3
165.953;40.4;69.3
73.7941;40.5;69.3
0.0607142;40.7;69.3
1.17911;40.8;69.3
1.86607;40.9;69.3
3.81459;41.0;69.3
26.6594;41.1;69.3
38.0343;41.2;69.3
15.3911;41.3;69.3
195.929;41.4;69.3
176.379;41.5;69.3
90.7965;41.6;69.3
231.477;41.7;69.3
8.26033;42.3;69.3
15.9905;42.4;69.3
33.5379;42.5;69.3
7.27392;42.6;69.3
9.67619;42.9;69.3
107.129;43.0;69.3
10.4076;43.1;69.3
18.2116;43.2;69.3
11.6289;43.5;69.3
7.56246;52.6;69.3
299.358;53.2;69.3
17.3192;53.3;69.3
18.7686;53.4;69.3
7.4551;53.8;69.3
78.0003;37.4;69.4
74.9279;37.5;69.4
107.29;37.6;69.4
8.54189;38.0;69.4
50.555;38.1;69.4
12.1392;38.2;69.4
6.96719;38.5;69.4
5.68643;38.6;69.4
6.33381;39.4;69.4
6.52977;39.9;69.4
7.07567;40.0;69.4
271.164;40.1;69.4
4.28669;40.2;69.4
1.78466;40.4;69.4
0.885768;40.8;69.4
0.410793;40.9;69.4
0.529516;41.0;69.4
1.19264;41.1;69.4
1.7602;41.2;69.4
4.0802;41.3;69.4
9.44182;41.4;69.4
6.45527;41.5;69.4
13.2997;41.6;69.4
26.7068;41.7;69.4
53.6083;41.8;69.4
150.055;42.3;69.4
114.121;42.4;69.4
3.51618;42.6;69.4
5.62991;43.0;69.4
14.36;51.0;69.4
3.81814;52.6;69.4
339.391;53.2;69.4
129.911;53.3;69.4
21.0971;54.5;69.4
10.2935;54.8;69.4
111.556;37.6;69.5
174.582;37.7;69.5
96.9318;37.8;69.5
65.8366;37.9;69.5
52.3257;38.0;69.5
62.7607;38.2;69.5
37.4115;38.6;69.5
6.9147;39.4;69.5
180.535;40.1;69.5
79.0361;40.2;69.5
2.03875;40.8;69.5
0.576869;40.9;69.5
0.264842;41.1;69.5
1.50263;41.2;69.5
3.11545;41.3;69.5
6.45033;41.4;69.5
0.0825307;41.5;69.5
37.7251;41.6;69.5
41.6304;41.7;69.5
13.9372;41.8;69.5
14.0848;41.9;69.5
12.6019;42.0;69.5
321.965;42.2;69.5
2216.26;42.3;69.5
72.605;42.4;69.5
14.1721;42.5;69.5
9.56883;42.6;69.5
4.94546;43.0;69.5
3.9255;43.7;69.5
8.0456;53.3;69.5
7.03906;53.4;69.5
17.6413;53.5;69.5
6.5425;53.9;69.5
5.73727;54.1;69.5
203.781;37.6;69.6
84.4636;37.7;69.6
245.57;37.8;69.6
9.87164;37.9;69.6
13.5215;38.0;69.6
2.22208;38.2;69.6
55.4821;38.3;69.6
7.92601;38.6;69.6
15.1801;38.7;69.6
10.0571;39.4;69.6
124.283;40.1;69.6
551.535;40.2;69.6
75.5053;40.3;69.6
3.41186;40.4;69.6
56.5529;40.5;69.6
4.53165;40.6;69.6
2.41825;40.8;69.6
2.35796;40.9;69.6
1.09429;41.1;69.6
1.86954;41.2;69.6
1.21758;41.3;69.6
2.13252;41.4;69.6
2.44692;41.5;69.6
27.9952;41.7;69.6
5.64333;41.8;69.6
54.8966;41.9;69.6
604.574;42.2;69.6
2019.85;42.3;69.6
87.5152;42.4;69.6
70.0484;42.5;69.6
3.71077;42.6;69.6
38.0002;42.7;69.6
14.4606;42.9;69.6
13.0917;43.0;69.6
4.52271;43.4;69.6
31.5852;43.7;69.6
2.06676;48.2;69.6
2.26136;48.3;69.6
11.9174;52.1;69.6
14.6619;53.2;69.6
5.98555;53.6;69.6
4.95217;53.7;69.6
17.299;54.1;69.6
10.884;54.2;69.6
5.99897;54.8;69.6
16.139;37.6;69.7
111.286;37.8;69.7
325.222;37.9;69.7
10.848;38.2;69.7
12.0657;38.3;69.7
3.91226;38.6;69.7
67.3098;38.7;69.7
8.75535;38.9;69.7
7.28213;39.4;69.7
76.3486;40.1;69.7
525.92;40.2;69.7
70.2738;40.3;69.7
16.4469;40.4;69.7
0.0735673;40.8;69.7
1.21099;40.9;69.7
0.493493;41.1;69.7
1.27644;41.2;69.7
0.60562;41.3;69.7
2.3813;41.5;69.7
0.837907;41.6;69.7
32.3099;41.8;69.7
38.4699;41.9;69.7
8.31401;42.1;69.7
270.041;42.2;69.7
315.12;42.3;69.7
75.4501;42.4;69.7
456.365;42.5;69.7
4.77099;42.6;69.7
94.3261;43.5;69.7
7.10616;43.7;69.7
14.9572;51.5;69.7
52.8097;53.8;69.7
7.10616;54.3;69.7
5.22729;54.5;69.7
10.0606;37.7;69.8
239.67;37.9;69.8
74.1895;38.0;69.8
15.2536;38.1;69.8
25.7971;38.2;69.8
8.67837;38.4;69.8
17.6332;38.8;69.8
6.32681;38.9;69.8
7.85952;39.4;69.8
210.842;40.1;69.8
196.586;40.2;69.8
71.4741;40.3;69.8
0.301288;40.8;69.8
0.517931;40.9;69.8
0.228904;41.2;69.8
0.254442;41.5;69.8
0.140793;41.6;69.8
66.3108;42.0;69.8
324.287;42.1;69.8
70.3302;42.2;69.8
89.7631;42.3;69.8
490.855;42.4;69.8
25.291;42.5;69.8
2.0936;43.7;69.8
13.803;51.5;69.8
24.0563;51.6;69.8
3.52289;52.3;69.8
2.19425;53.8;69.8
8.85334;37.8;69.9
47.8465;37.9;69.9
45.096;38.0;69.9
9.23826;38.1;69.9
6.99868;38.2;69.9
110.733;38.3;69.9
160.959;38.8;69.9
7.10016;38.9;69.9
2.85896;40.1;69.9
25.2058;40.3;69.9
16.4924;40.6;69.9
0.685445;40.9;69.9
0.822686;41.6;69.9
49.6693;42.1;69.9
135.138;42.2;69.9
105.143;42.3;69.9
53.058;42.4;69.9
60.8822;42.5;69.9
94.4737;43.7;69.9
7.66983;52.8;69.9
6.67;54.6;69.9
27.5106;43.5;7.0
7.96943;43.6;7.0
2.17241;43.7;7.0
0.138673;43.9;7.0
0.256524;47.5;7.0
0.514766;47.6;7.0
0.982306;47.7;7.0
2.05971;47.8;7.0
0.0770646;47.9;7.0
0.791898;48.0;7.0
0.317704;48.1;7.0
0.262106;48.2;7.0
0.0972431;48.3;7.0
0.129013;48.6;7.0
3.03815;48.7;7.0
1.45693;48.9;7.0
2.36582;49.0;7.0
7.50035;49.1;7.0
602.3346100000001;49.2;7.0
5.72863;49.3;7.0
1.43254;49.4;7.0
0.715839;49.5;7.0
0.0945502;49.6;7.0
0.0654947;49.8;7.0
1.35199;49.9;7.0
0.0618508;50.0;7.0
0.13799;50.1;7.0
0.0524533;50.2;7.0
0.0696181;50.3;7.0
0.0545629;50.4;7.0
1.6926;50.5;7.0
5.13697;50.6;7.0
15.8926;50.7;7.0
13.2994;50.8;7.0
20.0289;50.9;7.0
11.194;51.0;7.0
12.9847;51.1;7.0
8.76248;51.2;7.0
9.81126;51.3;7.0
22.8569;51.4;7.0
19.767232;51.5;7.0
6.97792;51.6;7.0
1.22944;51.7;7.0
0.920282;51.8;7.0
0.414448;51.9;7.0
1.39543;52.0;7.0
1.65041;52.1;7.0
22.208;52.2;7.0
9.9579;52.3;7.0
5.36267;52.4;7.0
0.26428;52.6;7.0
18.3892;52.7;7.0
16.8015;52.8;7.0
10.7822;52.9;7.0
3.10258;53.0;7.0
33.9118;53.1;7.0
1.45994;53.2;7.0
0.146716;53.3;7.0
0.288925;53.4;7.0
0.0556178;53.5;7.0
8.11712;43.5;7.1
29.2189;43.6;7.1
14.7185;43.7;7.1
1.46852;43.8;7.1
0.155203;47.4;7.1
0.513693;47.5;7.1
0.748106;47.6;7.1
3.96572;47.7;7.1
2.05799;47.8;7.1
2.08676;47.9;7.1
1.82444;48.0;7.1
1.42645;48.1;7.1
1.04306;48.2;7.1
0.210586;48.4;7.1
0.562207;48.6;7.1
0.479346;48.7;7.1
0.221963;48.8;7.1
0.492655;48.9;7.1
0.787605;49.0;7.1
1.3042;49.1;7.1
3.03654;49.2;7.1
5.73697;49.3;7.1
2.15011;49.4;7.1
0.637015;49.5;7.1
0.808088;49.6;7.1
0.0852486;49.7;7.1
0.456641;49.8;7.1
0.518492;49.9;7.1
0.78095;50.0;7.1
0.749114;50.1;7.1
0.460477;50.2;7.1
0.387215;50.3;7.1
0.35394;50.4;7.1
1.92284;50.5;7.1
9.01046;50.6;7.1
14.7132;50.7;7.1
10.4513;50.8;7.1
8.26384;50.9;7.1
3.31789;51.0;7.1
7.68129;51.1;7.1
17.2934;51.2;7.1
4.46371;51.3;7.1
2120.4237;51.4;7.1
19.129486;51.5;7.1
8.23124;51.6;7.1
1.80777;51.7;7.1
0.45223;51.8;7.1
2.64913;51.9;7.1
0.240595;52.0;7.1
0.386927;52.1;7.1
1.2725;52.2;7.1
0.105578;52.3;7.1
0.260253;52.4;7.1
